Constituency_Num,Constituency_Name,Serial_Num,Candidate_Name,Party_Name,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percent,Total_Rounds,Current_Round,State,District,Constituency_Category,Coalition,Election_Year
27,Shozhinganallur,15,Chandrasekaran,Independent,170,7,177,0.04,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,16,D. Srinivasan,Independent,249,5,254,0.06,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,17,G Suresh Kumar,Independent,414,0,414,0.09,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,18,N.Prashantha Rao,Independent,525,2,527,0.12,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,19,A.Mohammed Gani,Independent,98,0,98,0.02,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,20,Mutharasan,Independent,66,1,67,0.01,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,21,E. Murali B.A,Independent,153,3,156,0.03,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,22,R.Yogeshwaran,Independent,115,0,115,0.03,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,23,Ramanathan M,Independent,263,0,263,0.06,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,24,Rajesh,Independent,159,1,160,0.04,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,25,E. Vijay,Independent,253,4,257,0.06,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,26,Farmer Jayaraman S K J,Independent,113,2,115,0.03,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,27,Jaikumar Balachandran,Independent,123,0,123,0.03,33,33,Tamil Nadu,Chennai,General,,2026
27,Shozhinganallur,28,Nota,None of the Above,2063,16,2079,0.46,33,33,Tamil Nadu,Chennai,General,,2026
28,Alandur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,81642,954,82596,31.58,31,31,Tamil Nadu,Chennai,General,SPA,2026
28,Alandur,2,S.Saravanan,All India Anna Dravida Munnetra Kazhagam,51652,591,52243,19.97,31,31,Tamil Nadu,Chennai,General,NDA,2026
28,Alandur,3,Y.G.Mahalakshmi,Naam Tamilar Katchi,10346,59,10405,3.98,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,4,J.Agni Selvarasu,Naadaalum Makkal Katchi,230,3,233,0.09,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,5,Aravind Chandrasekar,Indhu Dravida Makkal Katchi,76,1,77,0.03,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,6,B. Kalyanaramkumar,Naam Indiar Party,59,1,60,0.02,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,7,S.Royappan,Tamizhaga Vaazhvurimai Katchi,89,0,89,0.03,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,8,A.Velusamy,Puthiya Tamilagam,92,1,93,0.04,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,9,N.Hari Krishnan,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,315,2,317,0.12,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,10,M.Harish,Tamilaga Vettri Kazhagam,111572,633,112205,42.9,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,11,V.Anbarasan,Independent,119,1,120,0.05,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,12,A.Saravanan,Independent,77,1,78,0.03,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,13,S.Saravanan,Independent,64,12,76,0.03,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,14,D.Saravanan,Independent,38,12,50,0.02,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,15,R.Saravanan,Independent,148,2,150,0.06,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,16,R.Suresh,Independent,166,2,168,0.06,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,17,Senkodi Vijayalakshmi,Independent,231,2,233,0.09,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,18,R.Selvakumar,Independent,69,0,69,0.03,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,19,G.Daniel Antonyraj,Independent,19,0,19,0.01,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,20,Mahesh Kumar,Independent,103,2,105,0.04,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,21,G.Ramanan,Independent,17,0,17,0.01,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,22,K.Velayudham,Independent,50,1,51,0.02,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,23,M.Harish,Independent,845,8,853,0.33,31,31,Tamil Nadu,Chennai,General,,2026
28,Alandur,24,Nota,None of the Above,1252,11,1263,0.48,31,31,Tamil Nadu,Chennai,General,,2026
29,Sriperumbudur,1,M. Sindhu Ezhilarasan,Naam Tamilar Katchi,13075,75,13150,3.97,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,2,K. Selvaperunthagai,Indian National Congress,92498,867,93365,28.2,33,33,Tamil Nadu,Kanchipuram,SC,SPA,2026
29,Sriperumbudur,3,K. Palani,All India Anna Dravida Munnetra Kazhagam,72440,742,73182,22.1,33,33,Tamil Nadu,Kanchipuram,SC,NDA,2026
29,Sriperumbudur,4,A. Guruanandhan,Anaithinthiya Anna Dravida Makkal Seyal katchi,476,3,479,0.14,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,5,A.Gnanasekaran,Tamizhaga Vaazhvurimai Katchi,269,2,271,0.08,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,6,M.Tamilarasan,Communist Party of India (Marxist-Leninist) (Liberation),507,4,511,0.15,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,7,Thennarasu.K,Tamilaga Vettri Kazhagam,146950,661,147611,44.58,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,8,D.Purushothaman,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,484,5,489,0.15,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,9,Elangovan Sivakumar,Independent,110,2,112,0.03,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,10,J. Nithya,Independent,147,29,176,0.05,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,11,E. Murugan,Independent,93,19,112,0.03,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,12,G. Rajathi,Independent,211,0,211,0.06,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,13,P. Vedhagiri,Independent,257,1,258,0.08,33,33,Tamil Nadu,Kanchipuram,SC,,2026
29,Sriperumbudur,14,Nota,None of the Above,1158,3,1161,0.35,33,33,Tamil Nadu,Kanchipuram,SC,,2026
30,Pallavaram,1,Dr.R.Karthikeyan,Naam Tamilar Katchi,13961,104,14065,4.96,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,2,N.Bharathi,Bahujan Samaj Party,554,8,562,0.2,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,3,D.Murugesan,Desiya Murpokku Dravida Kazhagam,78342,576,78918,27.82,35,35,Tamil Nadu,Chengalpattu,General,SPA,2026
30,Pallavaram,4,V.Venkatesan,All India Anna Dravida Munnetra Kazhagam,48309,612,48921,17.25,35,35,Tamil Nadu,Chengalpattu,General,NDA,2026
30,Pallavaram,5,T.Amirtha Kanthan,Naam Indiar Party,346,3,349,0.12,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,6,M.L.Ravi,Desiya Makkal Sakthi Katchi,375,2,377,0.13,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,7,J.Kamatchi,Tamilaga Vettri Kazhagam,133119,492,133611,47.1,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,8,A.Thangaraj,Puthiya Tamilagam,548,7,555,0.2,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,9,G.Rameshbabu,Indhu Dravida Makkal Katchi,275,8,283,0.1,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,10,S.Rahamathulla,Tamizhaga Vaazhvurimai Katchi,294,0,294,0.1,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,11,B.Rajeswari,Naadaalum Makkal Katchi,437,6,443,0.16,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,12,R.Rajkumar,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,230,1,231,0.08,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,13,M.Sankar,Independent,77,1,78,0.03,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,14,S.Sathiyaraj,Independent,235,0,235,0.08,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,15,M.Sivakumar,Independent,319,3,322,0.11,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,16,S.Sundaramoorthy Pandiyar,Independent,179,1,180,0.06,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,17,R.Muthukumar,Independent,298,0,298,0.11,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,18,P.Ravichandran,Independent,102,1,103,0.04,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,19,N.Ramkumar,Independent,427,2,429,0.15,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,20,Rajesh T R,Independent,1271,6,1277,0.45,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,21,S.Vetri Vel,Independent,98,1,99,0.03,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,22,R.Jawahar,Independent,232,1,233,0.08,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,23,G.John Pandian,Independent,208,4,212,0.07,35,35,Tamil Nadu,Chengalpattu,General,,2026
30,Pallavaram,24,Nota,None of the Above,1580,22,1602,0.56,35,35,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,1,C.Rajendran,All India Anna Dravida Munnetra Kazhagam,61381,610,61991,22.23,39,39,Tamil Nadu,Chengalpattu,General,NDA,2026
31,Tambaram,2,R.S.Kiruthika Devi,Dravida Munnetra Kazhagam,82642,704,83346,29.89,39,39,Tamil Nadu,Chengalpattu,General,SPA,2026
31,Tambaram,3,S.Tamilchelvi,Naam Tamilar Katchi,11554,73,11627,4.17,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,4,M.Raja,Bahujan Samaj Party,287,3,290,0.1,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,5,D.Sarathkumar,Tamilaga Vettri Kazhagam,118577,390,118967,42.67,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,6,Sivaraman.S,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,157,1,158,0.06,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,7,Thambiraj.E,Naam Indiar Party,69,0,69,0.02,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,8,S.Parthiban,Democratic National Allegiance,49,1,50,0.02,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,9,P.Pon Raja,Tamizhaga Vaazhvurimai Katchi,82,6,88,0.03,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,10,S.Karthik,Independent,112,3,115,0.04,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,11,Sarathkumar. R,Independent,158,4,162,0.06,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,12,T.Dhivakaran,Independent,97,1,98,0.04,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,13,S.Balasubramanian,Independent,62,0,62,0.02,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,14,R.Ravikumar,Independent,93,1,94,0.03,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,15,M. Jacob,Independent,180,0,180,0.06,39,39,Tamil Nadu,Chengalpattu,General,,2026
31,Tambaram,16,Nota,None of the Above,1497,15,1512,0.54,39,39,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,1,Amutha.N,Naam Tamilar Katchi,11942,90,12032,3.71,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,2,M.Gajendran,All India Anna Dravida Munnetra Kazhagam,69280,483,69763,21.53,40,40,Tamil Nadu,Chengalpattu,General,NDA,2026
32,Chengalpattu,3,Karthikdhandapani,Dravida Munnetra Kazhagam,100715,780,101495,31.32,40,40,Tamil Nadu,Chengalpattu,General,SPA,2026
32,Chengalpattu,4,S. Saravanan,Bahujan Samaj Party,373,1,374,0.12,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,5,S.Selvam (A) Chella,Tamizhaga Vaazhvurimai Katchi,380,1,381,0.12,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,6,S. Thiyagarajan,Tamilaga Vettri Kazhagam,136578,558,137136,42.32,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,7,M.Anandan,Independent,296,3,299,0.09,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,8,A.Esakkiappan,Independent,121,1,122,0.04,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,9,Karthick.A,Independent,105,2,107,0.03,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,10,G. Christopher,Independent,62,6,68,0.02,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,11,S.Delhi Babu,Independent,119,8,127,0.04,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,12,T. Prem Balaji,Independent,69,2,71,0.02,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,13,V. Ramakrishnan,Independent,166,0,166,0.05,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,14,C.Vimalraj,Independent,288,2,290,0.09,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,15,P.George Devadoss,Independent,184,0,184,0.06,40,40,Tamil Nadu,Chengalpattu,General,,2026
32,Chengalpattu,16,Nota,None of the Above,1376,19,1395,0.43,40,40,Tamil Nadu,Chengalpattu,General,,2026
33,Thiruporur,1,Ambeth Rajan,Naam Tamilar Katchi,9538,78,9616,3.66,33,33,Tamil Nadu,Chengalpattu,General,,2026
33,Thiruporur,2,R. Panneerdoss,Viduthalai Chiruthaigal Katchi,70266,478,70744,26.96,33,33,Tamil Nadu,Chengalpattu,General,SPA,2026
33,Thiruporur,3,Dr.D.Vinoth Kumar,Bahujan Samaj Party,528,7,535,0.2,33,33,Tamil Nadu,Chengalpattu,General,,2026
33,Thiruporur,4,A.Selvaraj,Mannin Maithargal Kazhagam,515,9,524,0.2,33,33,Tamil Nadu,Chengalpattu,General,,2026
33,Thiruporur,5,V. Desappan,Samata Party,303,5,308,0.12,33,33,Tamil Nadu,Chengalpattu,General,,2026
33,Thiruporur,6,K. Balu,Pattali Makkal Katchi,66845,547,67392,25.68,33,33,Tamil Nadu,Chengalpattu,General,NDA,2026
33,Thiruporur,7,B.Vijayaraj,Tamilaga Vettri Kazhagam,109642,453,110095,41.96,33,33,Tamil Nadu,Chengalpattu,General,,2026
33,Thiruporur,8,V M Chandiran,Independent,325,1,326,0.12,33,33,Tamil Nadu,Chengalpattu,General,,2026
33,Thiruporur,9,S. Gnanasekaran,Independent,203,2,205,0.08,33,33,Tamil Nadu,Chengalpattu,General,,2026
33,Thiruporur,10,D. Panneerselvam,Independent,772,12,784,0.3,33,33,Tamil Nadu,Chengalpattu,General,,2026
33,Thiruporur,11,S. Meshak,Independent,628,4,632,0.24,33,33,Tamil Nadu,Chengalpattu,General,,2026
33,Thiruporur,12,Nota,None of the Above,1237,11,1248,0.48,33,33,Tamil Nadu,Chengalpattu,General,,2026
34,Cheyyur,1,Sinthanai Selvan,Viduthalai Chiruthaigal Katchi,57257,652,57909,30.87,22,22,Tamil Nadu,Chengalpattu,SC,SPA,2026
34,Cheyyur,2,Swathilakshmi Sekar,Naam Tamilar Katchi,4802,51,4853,2.59,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,3,Rajasekar. E,All India Anna Dravida Munnetra Kazhagam,62909,900,63809,34.02,22,22,Tamil Nadu,Chengalpattu,SC,NDA,2026
34,Cheyyur,4,Gangadurai. K,Tamizhaga Vaazhvurimai Katchi,374,1,375,0.2,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,5,Murugavel. A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,408,0,408,0.22,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,6,Mohan Raja.M.G.K,Tamilaga Vettri Kazhagam,57828,313,58141,30.99,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,7,Ambethkar. S,Independent,317,2,319,0.17,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,8,Arun. C,Independent,78,1,79,0.04,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,9,Ezhil. E,Independent,117,18,135,0.07,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,10,Krishnakanth. E,Independent,103,0,103,0.05,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,11,Gopikrishna. D,Independent,153,15,168,0.09,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,12,Raja. K,Independent,345,0,345,0.18,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,13,Jegan. M,Independent,157,0,157,0.08,22,22,Tamil Nadu,Chengalpattu,SC,,2026
34,Cheyyur,14,Nota,None of the Above,775,8,783,0.42,22,22,Tamil Nadu,Chengalpattu,SC,,2026
35,Madurantakam,1,S.Amulu Ponmalar,Dravida Munnetra Kazhagam,59048,790,59838,30.18,22,22,Tamil Nadu,Chengalpattu,SC,SPA,2026
35,Madurantakam,2,Maragatham Kumaravel.K,All India Anna Dravida Munnetra Kazhagam,68544,740,69284,34.95,22,22,Tamil Nadu,Chengalpattu,SC,NDA,2026
35,Madurantakam,3,Neelam E.Ramkumar,Bahujan Samaj Party,372,2,374,0.19,22,22,Tamil Nadu,Chengalpattu,SC,,2026
35,Madurantakam,4,G.Janakiraman,Naam Tamilar Katchi,4897,53,4950,2.5,22,22,Tamil Nadu,Chengalpattu,SC,,2026
35,Madurantakam,5,Ezhil Katharine Ezhilmalai,Tamilaga Vettri Kazhagam,61738,352,62090,31.32,22,22,Tamil Nadu,Chengalpattu,SC,,2026
35,Madurantakam,6,R.Sugan,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,235,2,237,0.12,22,22,Tamil Nadu,Chengalpattu,SC,,2026
35,Madurantakam,7,S.Punniyakotti,Tamizhaga Vaazhvurimai Katchi,200,6,206,0.1,22,22,Tamil Nadu,Chengalpattu,SC,,2026
35,Madurantakam,8,M.Kadirvel,Independent,108,10,118,0.06,22,22,Tamil Nadu,Chengalpattu,SC,,2026
35,Madurantakam,9,Ranjitham.M,Independent,356,1,357,0.18,22,22,Tamil Nadu,Chengalpattu,SC,,2026
35,Madurantakam,10,Nota,None of the Above,791,6,797,0.4,22,22,Tamil Nadu,Chengalpattu,SC,,2026
36,Uthiramerur,1,Sundar.K,Dravida Munnetra Kazhagam,69426,1268,70694,31.04,24,24,Tamil Nadu,Kanchipuram,General,SPA,2026
36,Uthiramerur,2,Maram Masilamani.B.S,Naam Tamilar Katchi,5667,116,5783,2.54,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,3,Sivakumar.A,Desiya Makkal Sakthi Katchi,339,3,342,0.15,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,4,Mageshkumar.P,Pattali Makkal Katchi,61785,1024,62809,27.58,24,24,Tamil Nadu,Kanchipuram,General,NDA,2026
36,Uthiramerur,5,Munirathinam.J,Tamilaga Vettri Kazhagam,83909,1008,84917,37.28,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,6,Jakirusan.D,Tamizhaga Vaazhvurimai Katchi,234,1,235,0.1,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,7,Anbu.V,Independent,221,0,221,0.1,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,8,Kamalakannan.K,Independent,68,2,70,0.03,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,9,Gunasekar.V,Independent,103,22,125,0.05,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,10,Cittibabu.R,Independent,91,4,95,0.04,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,11,Devarajan.C,Independent,549,2,551,0.24,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,12,Deventhiramoorthy.S,Independent,363,27,390,0.17,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,13,Magesh Kumar.T,Independent,193,14,207,0.09,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,14,Maheswari.J,Independent,210,2,212,0.09,24,24,Tamil Nadu,Kanchipuram,General,,2026
36,Uthiramerur,15,Nota,None of the Above,1085,29,1114,0.49,24,24,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,1,V. Somasundaram,All India Anna Dravida Munnetra Kazhagam,74717,1145,75862,30.8,26,26,Tamil Nadu,Kanchipuram,General,NDA,2026
37,Kancheepuram,2,Nithya Sugumar,Dravida Munnetra Kazhagam,68204,1140,69344,28.15,26,26,Tamil Nadu,Kanchipuram,General,SPA,2026
37,Kancheepuram,3,Vetriselvi,Naam Tamilar Katchi,6807,143,6950,2.82,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,4,R.V. Ranjithkumar,Tamilaga Vettri Kazhagam,90321,1029,91350,37.09,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,5,M. Nandhakumar,Anti Corruption Dynamic Party,215,2,217,0.09,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,6,V. Naresh,Tamizhaga Vaazhvurimai Katchi,177,1,178,0.07,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,7,P. Venkatesan,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,104,6,110,0.04,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,8,M. Somasundaram,Independent,68,0,68,0.03,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,9,V. Somasundaram,Independent,62,16,78,0.03,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,10,Gnanamoorthy,Independent,51,23,74,0.03,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,11,C. Dillibabu,Independent,40,2,42,0.02,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,12,E. Dhakshnamoorthy,Independent,169,9,178,0.07,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,13,G. Babu,Independent,361,3,364,0.15,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,14,M. Balaji,Independent,135,3,138,0.06,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,15,M. Meganathan,Independent,283,3,286,0.12,26,26,Tamil Nadu,Kanchipuram,General,,2026
37,Kancheepuram,16,Nota,None of the Above,1047,31,1078,0.44,26,26,Tamil Nadu,Kanchipuram,General,,2026
38,Arakkonam,1,Ezhil Caroline,Viduthalai Chiruthaigal Katchi,50255,400,50655,27.78,22,22,Tamil Nadu,Ranipet,SC,SPA,2026
38,Arakkonam,2,P. Sudhakar,Bahujan Samaj Party,441,10,451,0.25,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,3,S. Ravi,All India Anna Dravida Munnetra Kazhagam,49638,414,50052,27.45,22,22,Tamil Nadu,Ranipet,SC,NDA,2026
38,Arakkonam,4,K. Rajkumar,Naam Tamilar Katchi,5134,57,5191,2.85,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,5,V. Gandhiraj,Tamilaga Vettri Kazhagam,73358,418,73776,40.46,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,6,N. Lakshmipathy,Tamizhaga Vaazhvurimai Katchi,228,1,229,0.13,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,7,Vetrivel. M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,249,2,251,0.14,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,8,P. Govindaraj,Independent,69,1,70,0.04,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,9,M. Santhanam,Independent,148,2,150,0.08,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,10,N. Praveenkumar,Independent,238,0,238,0.13,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,11,M. Manikandan,Independent,75,0,75,0.04,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,12,T. Muralidharan,Independent,195,2,197,0.11,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,13,G. Mohan,Independent,106,0,106,0.06,22,22,Tamil Nadu,Ranipet,SC,,2026
38,Arakkonam,14,Nota,None of the Above,889,10,899,0.49,22,22,Tamil Nadu,Ranipet,SC,,2026
39,Sholingur,1,A.Ashok Kumar,Naam Tamilar Katchi,6362,106,6468,2.77,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,2,M.Giridharan,Bahujan Samaj Party,376,2,378,0.16,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,3,A.M.Munirathinam,Indian National Congress,57422,575,57997,24.82,26,26,Tamil Nadu,Ranipet,General,SPA,2026
39,Sholingur,4,G.Kapil,Tamilaga Vettri Kazhagam,83856,650,84506,36.16,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,5,K.Saravanan,Pattali Makkal Katchi,78205,615,78820,33.73,26,26,Tamil Nadu,Ranipet,General,NDA,2026
39,Sholingur,6,Sudhakar.K,Tamizhaga Vaazhvurimai Katchi,485,5,490,0.21,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,7,S.Senthilkumar,Vanchit Bahujan Aaghadi,196,1,197,0.08,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,8,R.Vinoth,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,133,0,133,0.06,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,9,A.Anandan,Independent,132,1,133,0.06,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,10,S.Ilayaraja,Independent,124,0,124,0.05,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,11,Kaviyarasan.Subiramani,Independent,249,0,249,0.11,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,12,N.Gopalakrishnan,Independent,310,0,310,0.13,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,13,V.Sadhasivam,Independent,233,1,234,0.1,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,14,Santhanam.R,Independent,275,2,277,0.12,26,26,Tamil Nadu,Ranipet,General,,2026
39,Sholingur,15,R.Sethupathi,Independent,102,1,103,0.04,26,26,Tamil Nadu,Ranipet,General,,2026
